date,timestamp,team1,team2,tier,best_of,actual,pred_elo_raw,pred_elo_series,pred_map_composite,pred_map_series,pred_round_series,pred_elo_team1,pred_elo_team2
2026-02-16,1771264800,Alliance,SPARTA Esports (page does not exist),B,Bo3,0.0,0.5995470769357691,0.647347667889751,0.5220493873046672,0.5330526412140651,0.6232072076989383,1576.5132355106937,1506.40450677455
2026-02-16,1771264800,FC Famalicão Esports (page does not exist),GenOne,B,Bo3,0.0,0.5041460093557707,0.5062188714988829,0.507325481446421,0.5109874359597212,0.6209601725014928,1511.814248680723,1508.9332402729203
2026-02-16,1771265100,OG,BIG Academy,Q,Bo1,0.0,0.4610884885369511,0.4610884885369511,0.485429293417673,0.485429293417673,0.4312431801212281,1519.610575722042,1546.7038479824141
2026-02-16,1771265400,Magic (Russian team) (page does not exist),HOLLYWOOD (page does not exist),Q,Bo1,1.0,0.6265841887331401,0.6265841887331401,0.5275856384780344,0.5275856384780344,0.6593509215605013,1579.355305599275,1489.4406141357003
2026-02-16,1771265700,ASTRAL Esports,VP.Prodigy,B,Bo3,0.0,0.4773926086020016,0.4661120219137941,0.4789786222739843,0.4684865120340419,0.43344248711025113,1522.5998577796374,1538.319800655372
2026-02-16,1771266600,Illwill,Bebop,B,Bo3,0.0,0.6680533302945545,0.7425876974092541,0.5296576539219532,0.5444343085358471,0.5835201005445523,1595.771685587315,1474.2745586143292
2026-02-16,1771266900,Fingers Crossed (page does not exist),QWENTRY,Q,Bo1,1.0,0.3612418107446592,0.3612418107446592,0.4619988437194948,0.4619988437194948,0.23839976505354357,1460.5587283291222,1559.5741165501645
2026-02-16,1771266900,JiJieHao,33,Q,Bo1,1.0,0.3910555540897325,0.3910555540897325,0.4663421478148802,0.4663421478148802,0.40791904685510255,1495.8286942442812,1572.7643803321728
2026-02-16,1771268100,MASONIC,Bushido Wildcats,Q,Bo3,0.0,0.5461287216489328,0.5689967716459621,0.4924424274849701,0.4886645045577173,0.4739926508643216,1468.078675828745,1435.9337492452346
2026-02-16,1771269000,Sashi Esport,AaB esport,C,Bo3,0.0,0.3829368267069186,0.32761365753772326,0.4857340703318682,0.4786069122090658,0.4532541584691072,1490.5705298757161,1573.4515275329893
2026-02-17,1771295400,FarmVille (page does not exist),Zomblers (page does not exist),C,Bo3,1.0,0.5605695961488655,0.5904099737785653,0.5084297800056498,0.5126434719480615,0.786822750554634,1519.4133800348457,1477.117605265183
2026-02-17,1771315200,Time Waves,BBBMBCBS,C,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-17,1771318800,Alliance,Phantom Esports,B,Bo3,1.0,0.5801374562365972,0.6191768969609921,0.5274371152384933,0.5411143637953514,0.6845381589135837,1555.9275215964071,1499.7580121176513
2026-02-17,1771318800,Illwill,BRUTE,B,Bo3,1.0,0.595949539548803,0.6421576261179267,0.524174377194201,0.5362333107544472,0.6167689841791213,1573.7756481556,1506.2660951391324
2026-02-17,1771318800,KONO.ECF,VP.Prodigy,B,Bo3,0.0,0.35226015436320307,0.2848396850826603,0.456483236971606,0.434889671599802,0.2543573981496592,1446.2459323367611,1552.0607692865722
2026-02-17,1771318800,PRIME (Portuguese team),Bushido Wildcats,Q,Bo3,0.0,0.5829137726865248,0.6232306454481401,0.5189789027309276,0.5284546817423542,0.5828312365426516,1505.1197047143446,1446.9683177168695
2026-02-17,1771322400,MOUZ,FUT Esports,S,Bo3,1.0,0.5293508325822841,0.5439756790693233,0.49397541700087866,0.49096356283303116,0.502037945195183,1548.0691635725234,1527.6506412780448
2026-02-17,1771322400,FaZe Clan,Astralis,S,Bo3,0.0,0.44763302048167886,0.42173674271534634,0.48731031551140774,0.4809695600584848,0.3803069457549936,1464.6117459889715,1501.1339831864607
2026-02-17,1771322400,Exsto Gaming (page does not exist),BBBMBCBS (page does not exist),C,Bo3,0.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-17,1771324200,Arcade Esports (Australian team),Shanghai Sharks ESC,C,Bo3,1.0,0.5373623420392417,0.555939201539438,0.5085854382463403,0.5128768917084989,0.6477564376055238,1500.0,1473.989501048833
2026-02-17,1771327800,Ursa,Mousquetaires,Q,Bo3,0.0,0.4879349265747113,0.4819059023909452,0.49320096550811604,0.48980207685834154,0.5746613986581297,1482.1805434414155,1490.5658428799309
2026-02-17,1771329900,B8,Aurora Gaming,S,Bo3,0.0,0.44350733391862496,0.41562158467595983,0.48543652942872867,0.47816097181221073,0.49696924171742407,1454.883760924451,1494.3072166915629
2026-02-17,1771330500,Lazer Cats,ENCE Academy,B,Bo3,1.0,0.4058462752273039,0.3604387440488269,0.47101555294984737,0.45657202898666815,0.2697295309954371,1514.0635201382984,1580.2784239864698
2026-02-17,1771330500,VP.Prodigy,CSDIILIT,Q,Bo3,0.0,0.6495696659078759,0.7176624274549478,0.5453703987438678,0.5678688106267179,0.7355235315854965,1562.383935718669,1455.1743185190037
2026-02-17,1771330800,FORZE Reload,KONO.ECF,B,Bo3,0.0,0.5139922988361699,0.5209829693058425,0.4946923253258695,0.4920387870381677,0.5344851293050302,1445.6801102965483,1435.9547259164974
2026-02-17,1771331700,Natus Vincere,The MongolZ,S,Bo3,0.0,0.5319095205876891,0.5477992992167118,0.505710447758042,0.5085652992106416,0.6112435737734891,1508.9743523341685,1486.7711700285058
2026-02-17,1771332900,Inner Circle Esports,WhiteBird (page does not exist),B,Bo3,0.0,0.5756499803412067,0.6126090930125945,0.5180715158944522,0.5270954702616795,0.6436928921994703,1519.8595561017141,1466.8858490879097
2026-02-17,1771336800,BORING PLAYER (page does not exist),Deep Cross Gaming (page does not exist),C,Bo3,1.0,0.5,0.5,0.5,0.5,0.5,1500.0,1500.0
2026-02-17,1771336800,Team Arise (page does not exist),Change The Game,C,Bo3,0.0,0.535223749893278,0.5527482197423547,0.5046830706571278,0.5070244005754343,0.606214503606631,1501.46740006689,1476.9508205445106
2026-02-17,1771336800,The QUBE Esports (page does not exist),Legion (Pakistani team) (page does not exist),C,Bo3,0.0,0.4154845123597373,0.3744341344249663,0.4747642615741836,0.46217853474246423,0.20449595114675767,1489.9353070718887,1549.2317804053832
2026-02-17,1771338300,G2 Esports,HEROIC,S,Bo3,1.0,0.6148785886378686,0.6692857567808714,0.5319214802614584,0.5478171656346822,0.6736087028401216,1511.8218763934221,1430.5451940887644
2026-02-17,1771340400,Oxuji Esports (page does not exist),Betclic Apogee Esports,Q,Bo1,1.0,0.4824868715518262,0.4824868715518262,0.49156496785983456,0.49156496785983456,0.5311192136663833,1525.2893044007453,1537.4636527578327
2026-02-17,1771340400,Nuclear TigeRES,Ursa (page does not exist),Q,Bo1,0.0,0.6358826912572014,0.6358826912572014,0.5409834684863262,0.5409834684863262,0.5535556545505611,1640.8137100978545,1543.959438291358
2026-02-17,1771340400,Nemiga Gaming,Lilmix,Q,Bo1,1.0,0.6282526811665015,0.6282526811665015,0.5417639151455521,0.5417639151455521,0.692820428771219,1619.8168180240507,1528.6622157198503
2026-02-17,1771340400,Magic (Russian team) (page does not exist),NOVAQ,Q,Bo1,1.0,0.6532691850539005,0.6532691850539005,0.5379405200555902,0.5379405200555902,0.7832670683236199,1586.3940466909892,1476.354153692718
2026-02-17,1771340400,Johnny Speeds,FOKUS (page does not exist),Q,Bo1,0.0,0.6030001234898232,0.6030001234898232,0.5288443951007782,0.5288443951007782,0.608214566887879,1582.4146239674876,1509.8038122043624
2026-02-17,1771340400,Fingers Crossed (page does not exist),JiJieHao,Q,Bo1,0.0,0.4457685287236962,0.4457685287236962,0.48999684243300073,0.48999684243300073,0.4610202428947553,1472.716849665815,1510.5495612443656
2026-02-17,1771340400,BIG Academy,Mix52 (page does not exist),Q,Bo1,0.0,0.47578134301489516,0.47578134301489516,0.49471201759706507,0.49471201759706507,0.4947716177652244,1553.4643054938952,1570.3063317229744
2026-02-17,1771340400,MOUZ NXT,Prestige Esport (page does not exist),Q,Bo1,1.0,0.6092521810229484,0.6092521810229484,0.5217825708204428,0.5217825708204428,0.4698843177745914,1584.4969782062367,1507.336766226078
2026-02-17,1771341900,FURIA,PARIVISION,S,Bo3,1.0,0.5169605913138221,0.5254311291471069,0.49480805496427915,0.4922123623576046,0.5639503553211741,1567.1628148689845,1555.3728655109242
2026-02-17,1771342200,OMEGA (Kazakh team),Los kogutos,B,Bo3,1.0,0.45881872866866547,0.4383677714009457,0.48219620518237105,0.47330559449319476,0.41529142640135464,1537.9800021253081,1566.660650666559
2026-02-17,1771342800,ASTRAL Esports,QWENTRY,B,Bo3,0.0,0.4442132195731725,0.4166670646763119,0.47912915129641825,0.4687119093076758,0.23651992908785233,1508.7341699254946,1547.6608634953552
2026-02-17,1771343400,FOKUS (page does not exist),JiJieHao,Q,Bo3,1.0,0.5035471027431824,0.5053205648559209,0.5076776406412001,0.5115155558268436,0.610897922950824,1522.7797076664413,1520.3148868792841
2026-02-17,1771345500,Magic (Russian team) (page does not exist),MOUZ NXT,Q,Bo3,0.0,0.5006430443897184,0.5009645660527721,0.5012267990559272,0.5018401948911374,0.6233398773653629,1592.5497606188217,1592.1029273643462
2026-02-17,1771345800,Mix52 (page does not exist),Nemiga Gaming,Q,Bo3,1.0,0.4301461997319368,0.3959010102967683,0.48461433415562416,0.4769287853834855,0.5106968021872567,1579.8381582769905,1628.6971016879725
2026-02-17,1771346400,WW Team,Bushido Wildcats,B,Bo3,1.0,0.5601144607612294,0.5897372140699466,0.5165801525474859,0.524861113004994,0.5573599085256986,1502.582706665442,1460.6078666791348
2026-02-17,1771346400,AM Gaming (page does not exist),Acend (page does not exist),B,Bo3,0.0,0.4217213510467878,0.38354133875281327,0.4851122517197055,0.4776749771709482,0.492928296868629,1451.6411113203703,1506.4857387292354
2026-02-17,1771347600,Ursa (page does not exist),Oxuji Esports (page does not exist),Q,Bo3,0.0,0.5316930238069215,0.5474758677369664,0.5098201973213471,0.5147284019355133,0.6038519148049681,1556.857707660684,1534.8055737626532
2026-02-17,1771351200,Alliance,UNiTY esports,B,Bo3,1.0,0.5751861912110537,0.6119292372500729,0.5149108241549493,0.5223596059055232,0.6447672321504452,1565.8743321845293,1513.2304018227608
2026-02-17,1771351200,Ex-Flame Sharks (page does not exist),TNT (page does not exist),B,Bo3,1.0,0.5163589318481717,0.524529641992576,0.5097096838517137,0.5145626949591893,0.5680669083180968,1500.5209032828864,1489.1494944527903
2026-02-17,1771351200,Ex-Zero Tenacity,WhiteBird,B,Bo3,0.0,0.3245730971983898,0.24765703070128534,0.45763338744710375,0.43660217136646495,0.2313319053654886,1443.2314406843884,1570.5377747690234
2026-02-17,1771351200,HAVU,Ex-RUBY (page does not exist),B,Bo3,0.0,0.47890022570915713,0.4683691258228143,0.4925828138636103,0.4888750369032167,0.5947016486618417,1551.8140864506702,1566.4844237817451
2026-02-17,1771351200,KOLESIE (page does not exist),Illwill (page does not exist),B,Bo3,0.0,0.39793066631931334,0.34902274650730125,0.4738167352896343,0.4607610035078358,0.3762703885617157,1505.0390693997406,1576.9747085703266
2026-02-17,1771351200,OMEGA (Kazakh team),Sangal Esports,B,Bo3,0.0,0.6364415540529454,0.699582257909154,0.5341751546563501,0.5511829028425342,0.7200595823100726,1555.8221965195808,1458.5484808454164
2026-02-17,1771351200,Rebels Gaming,ENCE Academy,B,Bo3,1.0,0.4205169428253257,0.38177969162755554,0.4808256280068624,0.47125254117687204,0.2633153197554755,1506.697939543662,1562.400837240884
2026-02-17,1771354200,ELITenergy (page does not exist),WW Team (page does not exist),B,Bo3,1.0,0.5049258770670726,0.507388576555037,0.5008458285221806,0.5012687415730157,0.44023911273062305,1518.7767356253098,1515.3537749155882
2026-02-17,1771356000,FOKUS (page does not exist),Mix52 (page does not exist),Q,Bo3,1.0,0.4159354495796723,0.37509131727668676,0.4768450651285125,0.46529242677615357,0.43315988569369424,1533.2611474456994,1592.2351120306373
2026-02-17,1771357200,SINNERS Esports,Lazer Cats (page does not exist),B,Bo3,1.0,0.6157372525083549,0.6705052519310698,0.5319112756394678,0.5478019210716434,0.7677589574764943,1565.1148085662098,1483.2079502310098
2026-02-17,1771360200,CTRL Esports,Coalesce,C,Bo3,1.0,0.4738910488937874,0.46087216910072804,0.4933656118081896,0.49004900173889243,0.4253950828309466,1497.9784087694911,1516.1372828745411
2026-02-17,1771362900,Oxuji Esports (page does not exist),MOUZ NXT,Q,Bo3,0.0,0.423063815796764,0.38550652139294683,0.47934556298729897,0.46903596708489015,0.5510451639514287,1547.0119568683463,1600.9007151338546
2026-02-17,1771365600,Fake do Biru (page does not exist),Galorys,B,Bo3,0.0,0.47946454881553163,0.4692141430181329,0.5021258484931806,0.5031887535253666,0.47102186528316636,1471.8237230222248,1486.1012475156256
2026-02-17,1771365600,LargadosyPelados,Imperial Esports,B,Bo3,0.0,0.5678270513073513,0.601116499056112,0.5206047482542243,0.5308896266567347,0.5553000076279382,1539.654836144815,1492.2314364663403
2026-02-17,1771365600,MIBR,Four Magic (page does not exist),B,Bo3,1.0,0.770672990141292,0.8663483849910382,0.5736353931941921,0.6096545623849134,0.8030034750723009,1685.129252179615,1474.56328015372
2026-02-17,1771365600,Sharks Esports,FOLHA AMARELA (page does not exist),B,Bo3,1.0,0.6378413551215194,0.701523995249392,0.5379179637013477,0.5567679107811877,0.6689391344170214,1612.83862934091,1514.5131024160721
2026-02-17,1771369200,Yawara E-Sports (page does not exist),Guará eSports (page does not exist),Q,Bo3,1.0,0.47953188569716604,0.46931497852095266,0.48526532885850754,0.47790439139239055,0.34281070564783317,1475.523618729549,1489.754273964155
2026-02-17,1771369200,Bounty Hunters Esports,Prison Breakers (page does not exist),Q,Bo3,1.0,0.5137615693814119,0.5206371417183051,0.4964150232639219,0.4946226270445421,0.42301481848727346,1494.1649613787733,1484.6000278396255
2026-02-17,1771369200,Back to Back (page does not exist),Vexa E-Sports (page does not exist),Q,Bo3,1.0,0.543315063012298,0.5648100595365464,0.5067670124122097,0.5101498988620649,0.6573029608520723,1500.0,1469.8259766586605
2026-02-17,1771369200,Keyd Stars,Metanoia (page does not exist),Q,Bo3,1.0,0.4155388086058216,0.37451325330332585,0.4760170880252282,0.4640532210236652,0.2039698902469047,1430.9366747115484,1490.194310207541
2026-02-17,1771369800,Regain (page does not exist),Outfit 49 (page does not exist),C,Bo3,0.0,0.4864076353665998,0.4796164754932316,0.49779002080216017,0.4966850527903527,0.4367022783533665,1489.4406141357003,1498.8878841320252
2026-02-18,1771377900,Yawara E-Sports (page does not exist),Keyd Stars,Q,Bo3,1.0,0.5538807113163595,0.5805082214422912,0.508623334917862,0.5129337198815673,0.531545113286056,1486.7324257238795,1449.1463296421507
2026-02-18,1771380000,F5 Esports (page does not exist),Team mouse (page does not exist),Q,Bo3,1.0,0.4782695857463857,0.4674249012966806,0.4960494496630153,0.4940742978057999,0.41767996916647004,1500.013235404526,1515.122591671001
2026-02-18,1771380000,FRZ Unit (page does not exist),Team Aether (page does not exist),Q,Bo3,0.0,0.4980517942198492,0.4970777061186263,0.5021039231276565,0.5031558660654848,0.5067963815750343,1500.0,1501.353758882851
2026-02-18,1771380000,Fisher College,A Great Chaos (page does not exist),Q,Bo3,1.0,0.5191531231861313,0.5287156324342703,0.49847662661751674,0.4977149469967582,0.6038072803799527,1504.4730919860003,1491.157623398261
2026-02-18,1771380000,InControl,Marsborne,B,Bo3,0.0,0.4223433297221911,0.3844516207598071,0.4668244154775745,0.45030965060078276,0.1966434803131715,1484.8695735996496,1539.2712348070595
2026-02-18,1771380000,M80,MONEY CREW (page does not exist),B,Bo3,1.0,0.55291363092935,0.5790741456874722,0.5167239849675427,0.525076622332638,0.516152329756778,1567.6265280455273,1530.7201810259949
2026-02-18,1771380000,Mythic,Sakura Esports (page does not exist),B,Bo3,1.0,0.5371641237528365,0.5556435255279806,0.5111715642539847,0.5167545578725655,0.737779902134874,1500.0,1474.1280065096985
2026-02-18,1771380000,Outfit 49 (page does not exist),SkinRave Esports,B,Bo3,0.0,0.5722488914385,0.6076190728465292,0.5146662104180558,0.5219930062900043,0.6340704973834355,1511.396210834132,1460.8386843151413
2026-02-18,1771380000,Team Voca,Zomblers (page does not exist),B,Bo3,1.0,0.6000407810316197,0.6480587236875412,0.5253325238661674,0.5379662721753989,0.8259656667507058,1536.5853134942474,1466.1192910753198
2026-02-18,1771380000,Zealous (page does not exist),Smokepoint (page does not exist),Q,Bo3,0.0,0.48480849934969167,0.4772197608649859,0.49767144864682383,0.4965071982217517,0.4280301603100794,1489.4406141357003,1500.0
2026-02-18,1771382400,Bounty Hunters Esports,Back to Back (page does not exist),Q,Bo3,1.0,0.48989696725585813,0.484847513342566,0.491581427105623,0.48737333394685356,0.3747143083163349,1503.2692334446351,1510.2904953015502
2026-02-18,1771386600,Team Aether (page does not exist),Smokepoint (page does not exist),Q,Bo3,1.0,0.5026592577719909,0.5039888490472959,0.5003621126208325,0.5005431688362842,0.5013261697263147,1512.2340564115898,1510.3861974261033
2026-02-18,1771389000,F5 Esports (page does not exist),Fisher College,Q,Bo3,0.0,0.4893094518617802,0.4839666213915422,0.501601970759285,0.5024029479166194,0.3723758969484879,1510.3136705367833,1517.743356542239
2026-02-18,1771401600,Skele,Ding Cuts,C,Bo3,1.0,0.5210636986572345,0.5315768569274404,0.5082646474936668,0.5123958422169536,0.6218339832972665,1500.0,1485.3547752307768
2026-02-18,1771405200,WW Team,OMEGA (Kazakh team),B,Bo3,1.0,0.47412089325967666,0.46121600382288813,0.5032947688449736,0.5049420817347225,0.6227325295907811,1516.113667934896,1534.1123969800447
2026-02-18,1771405200,TDK (page does not exist),Bushido Wildcats,Q,Bo3,1.0,0.6327659262385931,0.6944684148452933,0.5346757482361882,0.5519302335936962,0.8181681577823591,1541.6248786160297,1447.1048328240008
2026-02-18,1771405200,WOPA Esport,Ex-FUT Academy,C,Bo3,0.0,0.4556321114007162,0.4336228443249188,0.4858985373337301,0.4788534141875323,0.4632828703649833,1483.6756596023097,1514.5869295460807
2026-02-18,1771405200,KONO.ECF,Los kogutos,B,Bo3,0.0,0.3640881663036985,0.30115338345346826,0.4648884441048686,0.44741923870929945,0.39830917056124016,1451.5499939306296,1548.4261312314861
2026-02-18,1771405200,MOUZ NXT,FAVBET Team,B,Bo3,1.0,0.5273552797968585,0.5409919791635218,0.49632481820094626,0.4944873265824957,0.43944960262071026,1609.8623124095336,1590.8349173717827
2026-02-18,1771405200,HyperSpirit,Rebels Gaming,Q,Bo3,1.0,0.5396904511828384,0.5594106255053117,0.5040334592832155,0.5060500576857886,0.6279574142269784,1553.4076693380018,1525.7697693531447
2026-02-18,1771408800,Aurora Gaming,Astralis,S,Bo3,1.0,0.4881177025803052,0.4821799091696477,0.5009076841894865,0.5013615247885648,0.4712587575916227,1512.5549450537653,1520.8131658371851
2026-02-18,1771408800,Ex-Underground Esports Club (page does not exist),Ground Zero Gaming,C,Bo3,0.0,0.46639680766530145,0.4496710992361158,0.49050162121596524,0.4857541456962093,0.2482663540186335,1500.0,1523.3851399880798
2026-02-18,1771408800,Mindfreak (Australian team),Time Waves (page does not exist),C,Bo3,1.0,0.5447447620434258,0.5669379766500349,0.513609308615307,0.5204089216735592,0.727652166398491,1521.5604519959554,1490.3852073073433
2026-02-18,1771408800,THUNDERdOWNUNDER (page does not exist),BBBMBCBS (page does not exist),C,Bo3,1.0,0.5541258894619425,0.5808716984920947,0.5149123946134527,0.5223619594980723,0.6002516170088912,1551.7954559059747,1514.036981731642
2026-02-18,1771416000,FOKUS (Orgless team),Against All authority,C,Bo3,1.0,0.5280336564365777,0.5420064221446097,0.5046204389444187,0.5069304611381527,0.6339203153561533,1500.0,1480.4997698918623
2026-02-18,1771416000,OMEGA (Kazakh team),CSDIILIT (page does not exist),Q,Bo3,0.0,0.5455776094301369,0.5681770557243939,0.5019556281115852,0.5029334272088515,0.4568108085082184,1515.6492785672465,1483.89055197873
2026-02-18,1771416000,ARCRED,ENCE Academy,B,Bo3,0.0,0.5854522989947545,0.6269304868127175,0.5279661568268297,0.5419054902461882,0.5275156218960595,1603.209846587452,1543.24304467681
2026-02-18,1771416300,FUT Esports,PARIVISION,S,Bo3,0.0,0.46024778808259176,0.44049731806361103,0.49462018079867454,0.4919305826083582,0.570023356829308,1507.925774345973,1535.6068626522426
2026-02-18,1771416300,KOLESIE (page does not exist),Los kogutos,B,Bo3,0.0,0.40387079336363213,0.3575828162758753,0.47019874291968844,0.45535104826184086,0.4686289140750198,1492.563730129945,1560.2029111550303
2026-02-18,1771416300,MOUZ NXT,TDK,B,Bo3,1.0,0.5914905339372692,0.6357041546201738,0.5113320013969462,0.5169950917143703,0.22867720888496312,1623.5977362223707,1559.2994665668402
2026-02-18,1771417800,Home,BASEMENT BOYS,Q,Bo3,1.0,0.4962880661607429,0.4944322015305249,0.5009084974222445,0.5013627446336781,0.5424872130420277,1505.972851162805,1508.5522143634073
2026-02-18,1771424400,Chinggis Warriors,Nomads (Mongolian team) (page does not exist),C,Bo3,1.0,0.5919082135475046,0.6363096009555433,0.520613878233236,0.5309032983578403,0.8734315407405288,1522.7860416513788,1458.187436646379
2026-02-18,1771425600,Eruption,Last Bullet (Chinese team) (page does not exist),C,Bo3,0.0,0.4903471145296757,0.48552247067145893,0.498658450586937,0.49798768070932553,0.4159154970587182,1480.4583445240678,1487.1666898663545
2026-02-18,1771425900,Morningstar (page does not exist),Legion (Pakistani team) (page does not exist),C,Bo3,1.0,0.4592544832972531,0.43901701612577215,0.48582908081798,0.4787493126918371,0.3473395393514091,1527.7656258651512,1556.1414349756994
2026-02-18,1771426800,Johnny Speeds,Metizport,B,Bo3,0.0,0.5986938138661627,0.6461180727509709,0.5309762207953934,0.546404886198837,0.7984377719180116,1569.1281326475337,1499.636566130311
2026-02-18,1771426800,Ex-RUBY,Bebop,B,Bo3,1.0,0.5765313256413377,0.6139004938086232,0.5194177184289517,0.5291119348278259,0.5750675840902184,1549.0370963233693,1495.436448269525
2026-02-18,1771428600,WhiteBird (page does not exist),HAVU,Q,Bo3,1.0,0.42351269894887583,0.3861639968427881,0.47734645529070024,0.4660429337681017,0.3010103360198972,1483.8544009179993,1537.4237240905636
2026-02-18,1771429500,Ex-Zero Tenacity,Bushido Wildcats,B,Bo3,1.0,0.49176344636774666,0.4876462871006545,0.5044490523852033,0.5066734024481219,0.4158790910036208,1433.3054919763629,1439.0293534302284
2026-02-18,1771430700,Natus Vincere,G2 Esports,S,Bo3,1.0,0.4435588074234832,0.4156978101892005,0.478622223639546,0.4679528751454847,0.4843273865068044,1489.1944529236953,1528.5816791627292
2026-02-18,1771437600,SPARTA Esports (page does not exist),TDK (page does not exist),B,Bo3,0.0,0.46733715917663965,0.4510754321981547,0.4923231184709619,0.48848558257294544,0.3454191917027649,1526.5329500778,1549.2617847536872
2026-02-18,1771437600,Nuclear TigeRES,Leo Team,B,Bo3,0.0,0.6887625852622988,0.7696921601525157,0.5562059452835759,0.5839537965905159,0.7613262903810532,1627.2921443377563,1489.3010450387176
2026-02-18,1771437600,MOUZ NXT,Johnny Speeds,B,Bo3,1.0,0.6217164223153416,0.6789682032754377,0.5157207727115753,0.5235733885191033,0.4312151431002741,1635.2949089263118,1548.9849683740613
2026-02-18,1771437600,ENCE Academy,BASEMENT BOYS (page does not exist),Q,Bo3,0.0,0.6146598712091812,0.6689749662875805,0.5299723794343852,0.544904718165353,0.8183410147360324,1559.3927506833913,1478.2765017139113
2026-02-18,1771437600,Sangal Esports,Ex-Flame Sharks (page does not exist),B,Bo3,1.0,0.4491342447470243,0.4239645796068013,0.48083412200555936,0.4712652634459714,0.3355047131511223,1480.5539113764357,1516.0217535998129
2026-02-18,1771437600,ECSTATIC,VP.Prodigy,B,Bo3,1.0,0.4951747389568013,0.49276233312969864,0.5013246811947258,0.50198701714304,0.530599571550207,1545.665452438691,1549.0184913253463
2026-02-18,1771437600,Alliance,Rebels Gaming,B,Bo3,1.0,0.5892832269453111,0.632501398892578,0.5176253830950547,0.5264271238465059,0.659389295409438,1578.3616508903028,1515.6489946552356
2026-02-18,1771437600,ARCRED,Los kogutos,B,Bo3,0.0,0.5198435829706345,0.5297497469285216,0.5113361464543819,0.5170013061056487,0.668887122800463,1586.1929094619693,1572.3969294639812
2026-02-18,1771437600,ELITenergy (page does not exist),Illwill (page does not exist),B,Bo3,0.0,0.42262283546930607,0.38486080228320413,0.4821249785546083,0.473198890556619,0.3210464196976588,1534.8829805408725,1589.085638106755
2026-02-18,1771439700,GenOne,Oramond (page does not exist),B,Bo3,1.0,0.4389801884360419,0.4089246871107096,0.48520899972717174,0.4778199713541471,0.29115053723823364,1525.844465383069,1568.457776338087
2026-02-18,1771452000,Fake do Biru (page does not exist),LargadosyPelados,B,Bo3,0.0,0.40845421867450316,0.36421575066882644,0.4647991014034498,0.4472858872017277,0.24751047687563224,1456.3703657466638,1520.70835594898
2026-02-18,1771452000,Galorys,Imperial Esports,B,Bo3,1.0,0.4778901861283586,0.46685689568646904,0.4829576030029993,0.47444630420438966,0.26161959764971254,1502.018051206535,1517.391549013609
2026-02-18,1771452000,MIBR,Bounty Hunters Esports,B,Bo3,1.0,0.7249736611130883,0.8146872411700234,0.5695344510671753,0.6036292729121505,0.7426624960900746,1682.5443162124657,1514.1651398173897
2026-02-18,1771452000,ODDIK,RED Canids,B,Bo3,1.0,0.4362599126227677,0.40490779522737325,0.46987069372183204,0.4548607418505946,0.29298769439425876,1541.366734311664,1585.9001784780537
2026-02-18,1771452000,Procyon Team (page does not exist),XABI ALONSO (page does not exist),B,Bo3,1.0,0.42203043557667813,0.38399364677818953,0.4815172300951727,0.4722884730437017,0.2845347225857526,1445.3755211252424,1500.0
2026-02-18,1771452000,Sharks Esports,ShindeN,B,Bo3,0.0,0.6151650843611209,0.6696927582841645,0.5295213627818763,0.5442305877962521,0.7046050063646346,1623.7151613832655,1542.2282775697774
2026-02-19,1771459200,Life's A Game,Team Aether (page does not exist),C,Bo3,1.0,0.6257920849908687,0.6847071479755285,0.5385681805460483,0.5577375301309286,0.6394736419789335,1613.0961462080238,1523.769307523491
2026-02-19,1771466400,Zomblers (page does not exist),Sakura Esports (page does not exist),B,Bo3,1.0,0.49221249358992875,0.4883196849355341,0.5033436926206927,0.5050154641641973,0.5884671623355441,1453.534635991674,1458.9463873147329
2026-02-19,1771466400,Team Voca,Mythic,B,Bo3,1.0,0.5472886124139871,0.570721423814175,0.5105162701972679,0.5157720792664804,0.5117531008657737,1548.4613906559616,1515.5033935382341
2026-02-19,1771466400,FlyQuest RED,Marsborne,B,Bo3,0.0,0.3527150612820525,0.28546265302352825,0.445886660838083,0.4191469064040413,0.07036508665732163,1446.60668349275,1552.0752822656311
2026-02-19,1771466400,M80,Life's A Game,B,Bo3,1.0,0.44038070027593385,0.41099487935336076,0.47743338625207216,0.4661730635670066,0.3042645385479112,1580.6849809103078,1622.310743299717
2026-02-19,1771466400,MONEY CREW (page does not exist),Regain (page does not exist),B,Bo3,1.0,0.5534011401556327,0.5797971441176993,0.5076889065087336,0.511532450637816,0.6075469263553134,1514.5869266028706,1477.3379507726013
2026-02-19,1771488000,Time Waves,Arcade Esports (Australian team),C,Bo3,0.0,0.5020439993703703,0.5030659819761687,0.5029449687902333,0.5044174021028568,0.5225070553700787,1513.3526407582222,1511.9323166100558
2026-02-19,1771491600,ASTRAL Esports,BRUTE,B,Bo3,1.0,0.5065734063372731,0.509859541436461,0.49612300117785874,0.4941846183180561,0.4425363980559164,1494.6264538991638,1490.0585201558113
2026-02-19,1771491600,ECSTATIC,MOUZ NXT,B,Bo3,1.0,0.37977804444378327,0.32314227911787463,0.48596691730831276,0.478955902959722,0.5278957480028936,1561.9474389603702,1647.1543517989273
